LE,gammaE,LA,LS,w
38.2819033008866,0.34875538017202107,30.13371038300775,343.27527728273145,0.3906672971389768
47.22781921185253,0.3361063619223746,25.475866342857124,358.92317452757493,0.6130350370337613
44.05022121488361,0.3302082614587532,23.21518383439925,333.6971290363937,0.5811839084311461
43.07980896189089,0.3349162198074281,34.28005571697491,272.8505815659795,0.5636019345289525
29.641198055556906,0.37300317622667384,35.394917182642736,315.79844620719484,0.5942500623499174
29.62355241357702,0.36141206924482266,38.965349967882865,281.15279357801126,0.5823712703758506
25.84022270143233,0.41898558193753926,20.675551055691873,356.65947304977175,0.40936829715945183
31.508588371791756,0.4245194148098201,22.999097122661524,475.2955703560445,0.46115576739412245
29.21281629642759,0.39404688817373035,36.08281419884307,214.85586286342533,0.5536635592904484
24.61308177667476,0.3779366164885033,20.755984694641327,483.406109948597,0.3855058993444973
37.928625326022434,0.3889220879614285,34.704734068330346,389.9893553113407,0.4199313339562904
34.57510246975195,0.42069931678615785,43.41767724992431,140.25350349738594,0.6487818770011606
27.436700825292483,0.37257243039075,42.074242959755715,262.18032241116816,0.6232693519424217
34.423987449440396,0.4191142877016733,40.72323889922421,262.3320567357498,0.5579219464644238
30.80271232347463,0.3748953383681153,32.0692259466018,320.4175688806493,0.5857538476855058
42.28800421363239,0.39773150340394287,33.53110396692433,183.99703699797425,0.6241277784887688
30.807428783830897,0.3775085995523146,27.287021800537147,221.5508303338524,0.6717408444201148
34.77125308594643,0.40280170987811426,35.129880878479085,270.9607760423412,0.5389711423586029
35.0745351779838,0.3810905746438644,30.75248268878128,283.3101325394762,0.5378133711998629
37.870129962553094,0.3636672119876909,32.352610962962935,288.90328868024943,0.577667969293179
35.54423304184204,0.36969976580375596,29.056286778458798,351.1710458793017,0.5147468187256578
31.247976944028213,0.39798431146620444,30.75517550505672,253.16185411104556,0.5815437381789935
27.210797442540642,0.4104709605831954,38.57333098955211,258.2320244808715,0.614067124341609
28.585874971214214,0.42876420458820624,32.14261675990545,182.83673805293748,0.6616355796311465
35.185745440167466,0.3573351607073989,28.401947401977743,520.0176759010751,0.4047370680424409
38.325115760225934,0.3727934568596264,27.22817622292186,280.3826913692483,0.5295246597544576
33.93687352806814,0.3789874960008679,26.800925716416323,246.2979630491684,0.5373867907838802
30.901539511491038,0.41784911117677004,31.29826860816398,303.8076609466325,0.5890317818103181
27.34713803924731,0.41510278634383924,30.77526874061874,298.73587648779557,0.5711192433817958
31.47076812304905,0.4130546421156778,36.54991036764042,275.034755655288,0.5626796036883013
35.707248512070834,0.36500840555200614,36.33287785003316,248.15992424917505,0.5934057359358396
41.21393206174836,0.35646433489839846,36.265258637030314,236.5454891650752,0.5681999922677508
25.260583706169953,0.4053885498821569,28.75666582742562,227.16111387463005,0.594794245503601
38.24660629645021,0.3792174703908059,29.644004126432044,437.05167648027225,0.4292579243929386
32.51375519438278,0.3723772543646819,28.824810618702106,243.4737037411911,0.588028342423601
34.800154752729256,0.4036387495449225,25.84241153923443,213.29400523625606,0.6243472520168691
31.63664064540598,0.39087820638682297,29.457047852312435,240.4281133010068,0.6380303961509629
30.349485103769947,0.3785398464538085,26.96086531224045,200.55412071876142,0.5846449373986041
43.00586674823434,0.3862219749085574,39.59601832634212,242.89553499904528,0.639638622336822
31.211792468963846,0.41837863018806715,30.94928067922493,326.81649809532666,0.5736005409259561
25.60981213477365,0.4016228734255181,30.691321192398096,282.1513410560603,0.5270974181362376
33.52138323805636,0.4066550142136752,40.89184870799259,344.89585137129,0.49785547088777615
24.76716121201277,0.38724528183104506,40.40695232143707,373.3839331681099,0.4650862636567414
32.71942833212805,0.41786303605336844,30.787207638672733,254.26143901115213,0.5847093997840367
39.97185018132594,0.35698437570987296,25.904195336472938,232.87304328254913,0.6227371894886129
